Volume,Name,Type,Subtype,Current Country,Latitude,Longitude,Location Accuracy
2,Obol’tsy,Ghetto,N/A,Belarus,54.6000,29.8333,Exact
2,Odrzywół,Ghetto,N/A,Poland,51.5333,20.5500,Exact
2,Okuniew,Ghetto,N/A,Poland,52.2715,21.3064,Exact
2,Ol'shana,Ghetto,N/A,Ukraine,49.2167,31.2167,Exact
2,Olevsk,Ghetto,N/A,Ukraine,51.2167,27.6500,Exact
2,Olkusz,Ghetto,N/A,Poland,50.2833,19.5667,Exact
2,Ołpiny,Ghetto,N/A,Poland,49.8167,21.1833,Exact
2,Ołyka,Ghetto,N/A,Ukraine,50.7167,25.8167,Exact
2,Onuškis,Ghetto,N/A,Latvia,56.1276,25.5292,Exact
2,Opalin,Ghetto,N/A,Ukraine,51.3065,23.7482,Exact
2,Opatów,Ghetto,N/A,Poland,50.8000,21.4333,Exact
2,Opochka,Ghetto,N/A,Russia,56.7000,28.7167,Exact
2,Opoczno,Ghetto,N/A,Poland,51.3667,20.2833,Exact
2,Opole,Ghetto,N/A,Poland,51.1238,21.9029,Exact
2,Opsa,Ghetto,N/A,Belarus,55.5333,26.8333,Exact
2,Oratov,Ghetto,N/A,Ukraine,49.2000,29.5333,Exact
2,Orinin,Ghetto,N/A,Ukraine,48.7667,26.4000,Exact
2,Orla,Ghetto,N/A,Poland,52.6991,23.2897,Exact
2,Orsha,Ghetto,N/A,Belarus,54.5167,30.4000,Exact
2,Osiek,Ghetto,N/A,Poland,50.5167,21.4500,Exact
2,Osipovichi,Ghetto,N/A,Belarus,53.3000,28.6333,Exact
2,Osjaków,Ghetto,N/A,Poland,51.2833,18.8000,Exact
2,Ostropol’ (Staryi Ostropol'),Ghetto,N/A,Ukraine,49.8000,27.5667,Exact
2,Ostroshitskii Gorodok,Ghetto,N/A,Belarus,54.0667,27.7000,Exact
2,Ostrovno,Ghetto,N/A,Belarus,55.1333,29.8833,Exact
2,Ostrowiec,Ghetto,N/A,Belarus,54.6167,25.9667,Exact
2,Ostrowiec Świętokrzyski,Ghetto,N/A,Poland,50.9333,21.4000,Exact
2,Ostrożec,Ghetto,N/A,Ukraine,50.5925,25.6092,Exact
2,Ostryna,Ghetto,N/A,Belarus,53.7325,24.5278,Exact
2,Ostróg,Ghetto,N/A,Ukraine,50.3333,26.5167,Exact
2,Ostrów,Ghetto,N/A,Poland,51.5058,22.8329,Exact
2,Osveia,Ghetto,N/A,Belarus,56.0167,28.1000,Exact
2,Oszmiana,Ghetto,N/A,Belarus,54.4167,25.9333,Exact
2,Otwock,Ghetto,N/A,Poland,52.1053,21.2616,Exact
2,Ozarichi,Ghetto,N/A,Belarus,52.4667,29.2667,Exact
2,Ożarów,Ghetto,N/A,Poland,50.9225,21.6037,Exact
2,Ozorków,Ghetto,N/A,Poland,51.9667,19.2833,Exact
2,Pabianice,Ghetto,N/A,Poland,51.6667,19.3667,Exact
2,Pacanów,Ghetto,N/A,Poland,50.4000,21.0500,Exact
2,Pajęczno,Ghetto,N/A,Poland,51.1500,19.0000,Exact
2,Pajūris,Ghetto,N/A,Lithuania,55.4833,22.0110,Exact
2,Pakruojis,Ghetto,N/A,Lithuania,55.9667,23.8667,Exact
2,Palanga,Ghetto,N/A,Lithuania,55.9207,21.0786,Exact
2,Panevėžys,Ghetto,N/A,Lithuania,55.7333,24.3500,Exact
2,Paradyż,Ghetto,N/A,Poland,51.2875,20.1243,Exact
2,Parafjanów,Ghetto,N/A,Belarus,54.8833,27.6000,Exact
2,Parczew,Ghetto,N/A,Poland,51.6403,22.9003,Exact
2,Parichi,Ghetto,N/A,Belarus,52.8000,29.4167,Exact
2,Parysów,Ghetto,N/A,Poland,51.9753,21.6802,Exact
2,Pasvalys,Ghetto,N/A,Lithuania,56.0667,24.4000,Exact
2,Pavlograd,Ghetto,N/A,Ukraine,48.5167,35.8667,Exact
2,Pavlovichi,Ghetto,N/A,Ukraine,51.3450,28.6930,Exact
2,Pašvitinys,Ghetto,N/A,Lithuania,56.1500,23.8167,Exact
2,Pervomaisk,Ghetto,N/A,Ukraine,48.0500,30.8500,Exact
2,Petrikov,Ghetto,N/A,Belarus,52.1333,28.5000,Exact
2,Petrovichi,Ghetto,N/A,Russia,53.9667,32.1667,Exact
2,Piaseczno,Ghetto,N/A,Poland,52.0812,21.0239,Exact
2,Piaski,Ghetto,N/A,Belarus,53.3606,24.7505,Exact
2,Piaski Luterskie,Ghetto,N/A,Poland,51.1388,22.8485,Exact
2,Piątek,Ghetto,N/A,Poland,52.0667,19.4833,Exact
2,Piatigory,Ghetto,N/A,Ukraine,49.3500,29.9333,Exact
2,Piatka,Ghetto,N/A,Ukraine,50.0167,28.3667,Exact
2,Piątnica,Ghetto,N/A,Poland,53.1833,22.1000,Exact
2,Pikov,Ghetto,N/A,Ukraine,49.5667,28.2667,Exact
2,Pilica,Ghetto,N/A,Poland,50.4667,19.6500,Exact
2,Pilzno,Ghetto,N/A,Poland,49.9790,21.3111,Exact
2,Pińczów,Ghetto,N/A,Poland,50.5333,20.5333,Exact
2,Pińsk,Ghetto,N/A,Belarus,52.1167,26.0667,Exact
2,Pionki,Ghetto,N/A,Poland,51.4833,21.4500,Exact
2,Piotrków Kujawski,Ghetto,N/A,Poland,52.5667,18.5000,Exact
2,Piotrków-Trybunalski,Ghetto,N/A,Poland,51.4000,19.6833,Exact
2,Piriatin,Ghetto,N/A,Ukraine,50.2400,32.5000,Exact
2,Pleshchenitsy,Ghetto,N/A,Belarus,54.4167,27.8333,Exact
2,Pliskov,Ghetto,N/A,Ukraine,49.3667,29.2833,Exact
2,Plissa,Ghetto,N/A,Belarus,55.0667,29.9167,Exact
2,Płock,Ghetto,N/A,Poland,52.5500,19.7000,Exact
2,Płońsk,Ghetto,N/A,Poland,52.6333,20.3833,Exact
2,Plungė,Ghetto,N/A,Lithuania,55.9167,21.8500,Exact
2,Pochep,Ghetto,N/A,Russia,52.9344,33.4606,Exact
2,Pochinok,Ghetto,N/A,Russia,54.4083,32.4422,Exact
2,Poczajów,Ghetto,N/A,Ukraine,50.0167,25.4833,Exact
2,Podbrodzie,Ghetto,N/A,Lithuania,55.0000,25.7833,Exact
2,Poddębice,Ghetto,N/A,Poland,51.8833,18.9500,Exact
2,Podhajce,Ghetto,N/A,Ukraine,49.2667,25.1333,Exact
2,Pogost,Ghetto,N/A,Belarus,52.8489,27.6660,Exact
2,Pogrebishche,Ghetto,N/A,Ukraine,49.4833,29.2667,Exact
2,Pohost-Zahorodzki (Pohost-Zahorodny),Ghetto,N/A,Belarus,52.3167,26.3500,Exact
2,Połaniec,Ghetto,N/A,Poland,50.4333,21.2833,Exact
2,Połonka,Ghetto,N/A,Belarus,53.1500,25.7200,Exact
2,Polonnoe,Ghetto,N/A,Ukraine,50.1167,27.5167,Exact
2,Polotsk,Ghetto,N/A,Belarus,55.4833,28.8000,Exact
2,Porozów,Ghetto,N/A,Belarus,52.9361,24.3686,Exact
2,Poryck,Ghetto,N/A,Ukraine,50.6167,24.4667,Exact
2,Porzecze,Ghetto,N/A,Belarus,53.8881,24.1386,Exact
2,Postawy,Ghetto,N/A,Belarus,55.1164,26.8339,Exact
2,Powórsk,Ghetto,N/A,Ukraine,51.2667,25.1333,Exact
2,Praszka,Ghetto,N/A,Poland,51.0500,18.4667,Exact
2,Preiļi,Ghetto,N/A,Latvia,56.2938,26.7243,Exact
2,Prienai,Ghetto,N/A,Lithuania,54.7037,24.0533,Exact
2,Priluki,Ghetto,N/A,Ukraine,50.6000,32.4000,Exact
2,Propoisk (Slavgorod),Ghetto,N/A,Belarus,53.4500,31.0000,Exact
2,Proskurov,Ghetto,N/A,Ukraine,49.4167,27.0000,Exact
2,Proszowice,Ghetto,N/A,Poland,50.2000,20.3000,Exact
2,Pruchnik,Ghetto,N/A,Poland,49.9167,22.5167,Exact
2,Pruszków,Ghetto,N/A,Poland,52.1705,20.8119,Exact
2,Prużana,Ghetto,N/A,Belarus,52.5567,24.4644,Exact
2,Przedbórz,Ghetto,N/A,Poland,51.0833,19.8833,Exact
2,Przedecz,Ghetto,N/A,Poland,52.3333,18.9000,Exact
2,Przemyśl,Ghetto,N/A,Poland,49.7833,22.7833,Exact
2,Przemyślany,Ghetto,N/A,Ukraine,49.6667,24.5500,Exact
2,Przeworsk,Ghetto,N/A,Poland,50.0667,22.5000,Exact
2,Przygłów and Włodzimierzów,Ghetto,N/A,Poland,51.3775,19.8267,Exact
2,Przysucha,Ghetto,N/A,Poland,51.3667,20.6167,Exact
2,Pskov,Ghetto,N/A,Russia,57.8167,28.3333,Exact
2,Pukhovichi,Ghetto,N/A,Belarus,53.5333,28.2500,Exact
2,Pumpėnai,Ghetto,N/A,Lithuania,55.9333,24.3500,Exact
2,Pustelnik (Marki-Putelnik or Marki),Ghetto,N/A,Poland,52.3548,21.0444,Exact
2,Pustoshka,Ghetto,N/A,Russia,56.3285,29.6358,Exact
2,Rabka,Ghetto,N/A,Poland,49.6167,19.9500,Exact
2,Radom,Ghetto,N/A,Poland,51.4167,21.1500,Exact
2,Radomsko,Ghetto,N/A,Poland,51.0667,19.4500,Exact
2,Radomyshl’,Ghetto,N/A,Ukraine,50.5000,29.2333,Exact
2,Radomyśl Wielki,Ghetto,N/A,Poland,50.2000,21.2667,Exact
2,Radoszkowicze,Ghetto,N/A,Belarus,54.1500,27.2333,Exact
2,Radoszyce,Ghetto,N/A,Poland,51.0833,20.2333,Exact
2,Raduń,Ghetto,N/A,Belarus,54.9833,29.0333,Exact
2,Radviliškis,Ghetto,N/A,Lithuania,55.8167,23.5333,Exact
2,Radziechów,Ghetto,N/A,Ukraine,50.2833,24.6500,Exact
2,Radziejów,Ghetto,N/A,Poland,52.6167,18.5333,Exact
2,Radziłów,Ghetto,N/A,Poland,53.4409,22.4425,Exact
2,Radziwiłłów,Ghetto,N/A,Ukraine,50.1333,25.2500,Exact
2,Radzymin,Ghetto,N/A,Poland,52.4176,21.1804,Exact
2,Radzyń Podlaski,Ghetto,N/A,Poland,51.7800,22.6200,Exact
2,Rafałówka,Ghetto,N/A,Ukraine,51.3167,25.9833,Exact
2,Rajgród,Ghetto,N/A,Poland,53.7272,22.6994,Exact
2,Raków,Ghetto,N/A,Belarus,53.9667,27.0500,Exact
2,Raseiniai,Ghetto,N/A,Lithuania,55.3667,23.1167,Exact
2,Ratno,Ghetto,N/A,Ukraine,51.7486,24.5734,Exact
2,Rawa Mazowiecka,Ghetto,N/A,Poland,51.7667,20.2500,Exact
2,Rawa Ruska,Ghetto,N/A,Ukraine,50.2300,23.6300,Exact
2,Rechitsa,Ghetto,N/A,Belarus,52.3667,30.4000,Exact
2,Rejowiec,Ghetto,N/A,Poland,51.0911,23.2817,Exact
2,Rembertów,Ghetto,N/A,Poland,52.2631,21.1458,Exact
2,Rēzekne,Ghetto,N/A,Latvia,56.5076,27.3366,Exact
2,Riasno,Ghetto,N/A,Belarus,54.0167,31.2000,Exact
2,Rietavas,Ghetto,N/A,Lithuania,55.7333,21.9333,Exact
2,Riga,Ghetto,N/A,Latvia,56.9465,24.1049,Exact
2,Rogachev,Ghetto,N/A,Belarus,53.0833,30.0500,Exact
2,Rogachov,Ghetto,N/A,Ukraine,50.4167,27.7167,Exact
2,Rohatyn,Ghetto,N/A,Ukraine,49.4167,24.6167,Exact
2,Rokitno,Ghetto,N/A,Ukraine,51.2833,27.2167,Exact
2,Rokiškis,Ghetto,N/A,Lithuania,55.9667,25.5833,Exact
2,Ropczyce,Ghetto,N/A,Poland,50.0500,21.6167,Exact
2,Roslavl‘,Ghetto,N/A,Russia,53.9528,32.8639,Exact
2,Rossasno,Ghetto,N/A,Belarus,54.6500,30.8833,Exact
2,Rossony,Ghetto,N/A,Belarus,55.8833,28.8000,Exact
2,Rossosz,Ghetto,N/A,Poland,51.8492,23.1379,Exact
2,Rożyszcze,Ghetto,N/A,Ukraine,50.9167,25.2667,Exact
2,Rubieżewicze,Ghetto,N/A,Belarus,53.6833,26.8667,Exact
2,Rudamina,Ghetto,N/A,Lithuania,54.3000,23.4333,Exact
2,Rudensk,Ghetto,N/A,Belarus,53.6000,27.8667,Exact
2,Rudki,Ghetto,N/A,Ukraine,49.6531,23.4928,Exact
2,Rudnia,Ghetto,N/A,Russia,54.9500,31.0667,Exact
2,Rumšiškės,Ghetto,N/A,Lithuania,54.8500,24.2000,Exact
2,Ruzhin,Ghetto,N/A,Ukraine,49.7167,29.2333,Exact
2,Ryczywół,Ghetto,N/A,Poland,51.6833,21.4333,Exact
2,Ryki,Ghetto,N/A,Poland,51.6256,21.9326,Exact
2,Rymanów,Ghetto,N/A,Poland,49.5833,21.8667,Exact
2,Rzepiennik Strzyżewski,Ghetto,N/A,Poland,49.8000,21.0500,Exact
2,Rzeszów,Ghetto,N/A,Poland,50.0500,22.0000,Exact
2,Rzgów,Ghetto,N/A,Poland,52.1651,18.2002,Exact
2,Rzhev,Ghetto,N/A,Russia,56.2628,34.3306,Exact
2,Równe,Ghetto,N/A,Ukraine,50.6167,26.2500,Exact
2,Różana,Ghetto,N/A,Belarus,52.8667,24.9000,Exact
2,Salakas,Ghetto,N/A,Lithuania,55.5833,26.1333,Exact
2,Saldus,Ghetto,N/A,Latvia,56.6633,22.4879,Exact
2,Sambor,Ghetto,N/A,Ukraine,49.5200,23.2000,Exact
2,Samgorodok,Ghetto,N/A,Ukraine,49.5333,28.8500,Exact
2,Sandomierz,Ghetto,N/A,Poland,50.6833,21.7500,Exact
2,Sanniki,Ghetto,N/A,Poland,52.3333,19.8667,Exact
2,Sanok,Ghetto,N/A,Poland,49.5667,22.2000,Exact
2,Sarnaki,Ghetto,N/A,Poland,52.3149,22.8906,Exact
2,Sarny,Ghetto,N/A,Ukraine,51.3333,26.6000,Exact
2,Sebezh,Ghetto,N/A,Russia,56.2833,28.4833,Exact
2,Seda,Ghetto,N/A,Lithuania,56.1667,22.1000,Exact
2,Sędziszów,Ghetto,N/A,Poland,50.5833,20.0667,Exact
2,Sędziszów Małopolski,Ghetto,N/A,Poland,50.0667,21.7000,Exact
2,Seirijai,Ghetto,N/A,Lithuania,54.2333,23.8167,Exact
2,Semeliškės,Ghetto,N/A,Lithuania,54.6667,24.6667,Exact
2,Semenovka,Ghetto,N/A,Ukraine,52.2574,33.1877,Exact
2,Senno,Ghetto,N/A,Belarus,54.8000,29.7000,Exact
2,Seredžius,Ghetto,N/A,Lithuania,55.0833,23.4167,Exact
2,Serniki,Ghetto,N/A,Ukraine,51.8167,26.2333,Exact
2,Shatsk,Ghetto,N/A,Belarus,53.4167,27.6833,Exact
2,Shchedrin,Ghetto,N/A,Belarus,52.8833,29.5500,Exact
2,Shchors,Ghetto,N/A,Ukraine,51.8167,31.9333,Exact
2,Shepelevichi,Ghetto,N/A,Belarus,54.1333,29.5667,Exact
2,Shepetovka,Ghetto,N/A,Ukraine,50.2000,27.0667,Exact
2,Shklov,Ghetto,N/A,Belarus,54.2167,30.3000,Exact
2,Shpola,Ghetto,N/A,Ukraine,49.0000,31.3833,Exact
2,Shumiachi,Ghetto,N/A,Russia,53.8583,32.4242,Exact
2,Shumilino,Ghetto,N/A,Belarus,55.2447,29.6341,Exact
2,Sieciechów,Ghetto,N/A,Poland,51.5500,21.7500,Exact
2,Siedlce,Ghetto,N/A,Poland,52.1676,22.2902,Exact
2,Siemiatycze,Ghetto,N/A,Poland,52.4273,22.8637,Exact
2,Sieniawa,Ghetto,N/A,Poland,50.1667,22.6333,Exact
2,Sienkiewiczówka,Ghetto,N/A,Ukraine,50.6185,25.2061,Exact
2,Siennica,Ghetto,N/A,Poland,52.0915,21.6196,Exact
2,Sienno,Ghetto,N/A,Poland,51.0833,21.4667,Exact
2,Sieradz,Ghetto,N/A,Poland,51.6000,18.7500,Exact
2,Sierpc,Ghetto,N/A,Poland,52.8348,19.6755,Exact
2,Silene,Ghetto,N/A,Latvia,55.7514,26.7794,Exact
2,Siniawka,Ghetto,N/A,Belarus,52.9667,26.4667,Exact
2,Sirotino,Ghetto,N/A,Belarus,55.3382,29.5981,Exact
2,Skałat,Ghetto,N/A,Ukraine,49.4333,25.9833,Exact
2,Skaryszew,Ghetto,N/A,Poland,51.3167,21.2500,Exact
2,Skarżysko-Kamienna,Ghetto,N/A,Poland,51.1167,20.9000,Exact
2,Skawina,Ghetto,N/A,Poland,49.9833,19.8333,Exact
2,Skidel,Ghetto,N/A,Belarus,53.5861,24.2519,Exact
2,Skierniewice,Ghetto,N/A,Poland,51.9547,20.1583,Exact
2,Skrzynno,Ghetto,N/A,Poland,51.3667,20.7167,Exact
2,Skvira,Ghetto,N/A,Ukraine,49.7333,29.6667,Exact
2,Skórkowice,Ghetto,N/A,Poland,51.2333,20.0500,Exact
2,Slavnoe,Ghetto,N/A,Belarus,54.3000,29.4500,Exact
2,Slavuta,Ghetto,N/A,Ukraine,50.3000,26.8667,Exact
2,Sławatycze,Ghetto,N/A,Belarus,51.7629,23.5545,Exact
2,Sławków,Ghetto,N/A,Poland,50.3000,19.4000,Exact
2,Sloboda,Ghetto,N/A,Belarus,55.1875,29.1673,Exact
2,Słomniki,Ghetto,N/A,Poland,50.2500,20.1000,Exact
2,Słonim,Ghetto,N/A,Belarus,52.9667,26.4667,Exact
2,Słupia Nowa,Ghetto,N/A,Poland,50.8667,21.1000,Exact
2,Slutsk,Ghetto,N/A,Belarus,53.0272,27.5619,Exact
2,Służewo,Ghetto,N/A,Poland,52.8246,18.6719,Exact
2,Smela,Ghetto,N/A,Ukraine,49.2100,31.8700,Exact
2,Smilovichi,Ghetto,N/A,Belarus,53.7500,28.0167,Exact
2,Smolensk,Ghetto,N/A,Russia,54.7833,32.0500,Exact
2,Smolevichi,Ghetto,N/A,Belarus,54.0333,28.0842,Exact
2,Smol’iany,Ghetto,N/A,Belarus,54.6253,30.2863,Exact
2,Smorgonie,Ghetto,N/A,Belarus,54.4833,26.4000,Exact
2,Smotrich,Ghetto,N/A,Ukraine,48.9500,26.5500,Exact
2,Śniadowo,Ghetto,N/A,Poland,53.0194,21.9568,Exact
2,Śniatyn,Ghetto,N/A,Ukraine,48.4500,25.5667,Exact
2,Snitkov,Ghetto,N/A,Ukraine,48.8000,27.6333,Exact
2,Snów,Ghetto,N/A,Belarus,53.2167,26.4000,Exact
2,Sobienie Jeziory,Ghetto,N/A,Poland,51.9328,21.3033,Exact
2,Sobków,Ghetto,N/A,Poland,50.6877,20.4457,Exact
2,Sobolevka,Ghetto,N/A,Ukraine,48.6000,29.5000,Exact
2,Sobolew,Ghetto,N/A,Poland,51.7363,21.6634,Exact
2,Sochaczew,Ghetto,N/A,Poland,52.2293,20.2384,Exact
2,Sokal,Ghetto,N/A,Ukraine,50.4833,24.2833,Exact
2,Sokolovka,Ghetto,N/A,Ukraine,49.0167,30.1333,Exact
2,Sokoły,Ghetto,N/A,Poland,52.9839,22.6972,Exact
2,Sokółka,Ghetto,N/A,Poland,53.4100,23.4900,Exact
2,Sokołów Małopolski,Ghetto,N/A,Poland,50.2333,22.1167,Exact
2,Sokołów Podlaski,Ghetto,N/A,Poland,52.4070,22.2534,Exact
2,Solec nad Wisłą,Ghetto,N/A,Poland,51.1333,21.7667,Exact
2,Sol’tsy,Ghetto,N/A,Russia,58.1167,30.3167,Exact
2,Soly,Ghetto,N/A,Belarus,54.5167,26.1833,Exact
2,Sompolno,Ghetto,N/A,Poland,52.3833,18.5167,Exact
2,Sopoćkinie,Ghetto,N/A,Belarus,53.8333,23.6611,Exact
2,Sosnowiec,Ghetto,N/A,Poland,50.3000,19.1667,Exact
2,Stalino (Donetsk),Ghetto,N/A,Ukraine,48.0200,37.7800,Exact
2,Stanisławów,Ghetto,N/A,Ukraine,52.2894,21.5488,Exact
2,Stanisławów (Mazowiecki),Ghetto,N/A,Poland,52.2900,21.5400,Exact
2,Starachowice-Wierzbnik (Wierzbnik or Starachowice),Ghetto,N/A,Poland,51.0500,21.0833,Exact
2,Staraia Siniava,Ghetto,N/A,Ukraine,49.6000,27.6167,Exact
2,Staraia Ushitsa,Ghetto,N/A,Ukraine,48.5833,27.1333,Exact
2,Staraya Russa,Ghetto,N/A,Russia,57.9833,31.3500,Exact
2,Starobin,Ghetto,N/A,Belarus,52.7333,27.4667,Exact
2,Starodub,Ghetto,N/A,Russia,52.5833,32.7667,Exact
2,Starokonstantinov,Ghetto,N/A,Ukraine,49.7500,27.2167,Exact
2,Stary Sącz,Ghetto,N/A,Poland,49.5667,20.6500,Exact
2,Starye Dorogi,Ghetto,N/A,Belarus,53.0333,28.2667,Exact
2,Staszów,Ghetto,N/A,Poland,50.5500,21.1667,Exact
2,Stawiski,Ghetto,N/A,Poland,53.3799,22.1546,Exact
2,Stepań,Ghetto,N/A,Ukraine,51.1333,26.3000,Exact
2,Sterdyń,Ghetto,N/A,Poland,52.5797,22.2939,Exact
2,Stoczek Łukowski,Ghetto,N/A,Poland,51.9614,21.9713,Exact
2,Stoczek Węgrowski,Ghetto,N/A,Poland,52.5429,21.9001,Exact
2,Stodolishche,Ghetto,N/A,Russia,54.1806,32.6503,Exact
2,Stolin,Ghetto,N/A,Belarus,51.8833,26.8500,Exact
2,Stołowicze,Ghetto,N/A,Belarus,53.2167,26.0333,Exact
2,Stołpce,Ghetto,N/A,Belarus,53.4786,26.7475,Exact
2,Stopnica,Ghetto,N/A,Poland,50.4333,20.9500,Exact
2,Streshin,Ghetto,N/A,Belarus,52.7333,30.1167,Exact
2,Strizhavka,Ghetto,N/A,Ukraine,49.4072,28.4507,Exact
2,Stromiec,Ghetto,N/A,Poland,51.6500,21.1000,Exact
2,Stryj,Ghetto,N/A,Ukraine,49.2500,23.8300,Exact
2,Stryków,Ghetto,N/A,Poland,51.9000,19.6000,Exact
2,Strzegowo,Ghetto,N/A,Poland,52.9000,20.2833,Exact
2,Strzemieszyce,Ghetto,N/A,Poland,50.3167,19.2833,Exact
2,Strzyżów,Ghetto,N/A,Poland,49.8600,21.8251,Exact
2,Subačius,Ghetto,N/A,Lithuania,55.7667,24.7500,Exact
2,Sucha,Ghetto,N/A,Poland,49.7333,19.6000,Exact
2,Suchedniów,Ghetto,N/A,Poland,51.0667,20.8333,Exact
2,Suchowola,Ghetto,N/A,Poland,53.5776,23.1058,Exact
2,Sulejów,Ghetto,N/A,Poland,51.3667,19.8833,Exact
2,Surazh,Ghetto,N/A,Russia,53.0158,32.3944,Exact
2,Sviatsk,Ghetto,N/A,Russia,52.6973,31.5743,Exact
2,Święciany,Ghetto,N/A,Lithuania,55.1500,26.1667,Exact
2,Świr,Ghetto,N/A,Belarus,54.8500,26.4000,Exact
2,Świsłocz,Ghetto,N/A,Belarus,53.0333,24.1000,Exact
2,Sychevka,Ghetto,N/A,Russia,55.8333,34.2833,Exact
2,Szadek,Ghetto,N/A,Poland,51.6833,18.9833,Exact
2,Szarkowszczyzna,Ghetto,N/A,Belarus,55.3667,27.4667,Exact
2,Szczakowa,Ghetto,N/A,Poland,50.2333,19.2833,Exact
2,Szczebrzeszyn,Ghetto,N/A,Poland,50.6951,22.9800,Exact
2,Szczekociny,Ghetto,N/A,Poland,50.6333,19.8333,Exact
2,Szczuczyn,Ghetto,N/A,Poland,53.5630,22.2855,Exact
2,Szczuczyn (Białostocki),Ghetto,N/A,Poland,53.5600,22.2800,Exact
2,Szumsk,Ghetto,N/A,Ukraine,50.1167,26.1167,Exact
2,Szydłowiec,Ghetto,N/A,Poland,51.2333,20.8500,Exact
2,Szydłów,Ghetto,N/A,Poland,50.6000,21.0000,Exact
2,Tal'noe,Ghetto,N/A,Ukraine,48.8833,30.7000,Exact
2,Tal’ka,Ghetto,N/A,Belarus,53.3732,28.3696,Exact
2,Tarashcha,Ghetto,N/A,Ukraine,49.5600,30.5100,Exact
2,Tarczyn,Ghetto,N/A,Poland,51.9810,20.8339,Exact
2,Tarłów,Ghetto,N/A,Poland,51.0000,21.7167,Exact
2,Tarnobrzeg,Ghetto,N/A,Poland,50.6155,21.6339,Exact
2,Tarnogród,Ghetto,N/A,Poland,50.3611,22.7406,Exact
2,Tarnopol,Ghetto,N/A,Ukraine,49.5500,25.6000,Exact
2,Tarnów,Ghetto,N/A,Poland,50.0167,20.9833,Exact
2,Tartu,Ghetto,N/A,Estonia,58.4362,26.6748,Exact
2,Tatarsk,Ghetto,N/A,Russia,54.8274,30.9727,Exact
2,Tauragė,Ghetto,N/A,Lithuania,55.2500,22.2833,Exact
2,Telšiai,Ghetto,N/A,Lithuania,55.9833,22.2500,Exact
2,Teofipol’,Ghetto,N/A,Ukraine,49.8333,26.4167,Exact
2,Teplik,Ghetto,N/A,Ukraine,48.6667,29.7333,Exact
2,Ternovka,Ghetto,N/A,Ukraine,48.5333,29.9667,Exact
2,Timkovichi,Ghetto,N/A,Belarus,53.0667,26.9833,Exact
2,Tłumacz,Ghetto,N/A,Ukraine,48.8669,25.0028,Exact
2,Tłuste,Ghetto,N/A,Ukraine,48.8486,25.7394,Exact
2,Tłuszcz,Ghetto,N/A,Poland,52.4322,21.4357,Exact
2,Tolochin,Ghetto,N/A,Belarus,54.4167,29.7000,Exact
2,Tomaszów Lubelski,Ghetto,N/A,Poland,50.4470,23.4163,Exact
2,Tomaszów Mazowiecki,Ghetto,N/A,Poland,51.5333,20.0167,Exact
2,Tomaszówka,Ghetto,N/A,Belarus,51.5600,23.6000,Exact
2,Torczyn,Ghetto,N/A,Ukraine,50.7667,25.0000,Exact
2,Toropets,Ghetto,N/A,Russia,56.5000,31.4631,Exact
2,Trembowla,Ghetto,N/A,Ukraine,49.3000,25.7167,Exact
2,Troki,Ghetto,N/A,Lithuania,54.6389,24.9349,Exact
2,Trudy,Ghetto,N/A,Belarus,55.5923,29.4078,Exact
2,Trzcianne,Ghetto,N/A,Poland,53.3651,22.7105,Exact
2,Trzebinia,Ghetto,N/A,Poland,50.1667,19.4833,Exact
2,Tsibulev,Ghetto,N/A,Ukraine,49.0667,29.8500,Exact
2,Tuchów,Ghetto,N/A,Poland,49.9000,21.0667,Exact
2,Tuczyn,Ghetto,N/A,Ukraine,50.7000,26.5667,Exact
2,Tuliszków,Ghetto,N/A,Poland,52.0110,18.3383,Exact
2,Turek,Ghetto,N/A,Poland,51.9547,18.5446,Exact
2,Turzysk,Ghetto,N/A,Ukraine,51.1000,24.5333,Exact
2,Tyczyn,Ghetto,N/A,Poland,49.9667,22.0333,Exact
2,Tyśmienica,Ghetto,N/A,Ukraine,48.8794,24.9303,Exact
2,Tyszowce,Ghetto,N/A,Poland,50.6171,23.6994,Exact
2,Uchanie,Ghetto,N/A,Poland,50.9093,23.6511,Exact
2,Ujazd,Ghetto,N/A,Poland,51.6000,19.9167,Exact
2,Ukhvala,Ghetto,N/A,Belarus,54.2135,29.1344,Exact
2,Ukmergė,Ghetto,N/A,Lithuania,55.2500,24.7500,Exact
2,Ulanov,Ghetto,N/A,Ukraine,49.7000,28.1333,Exact
2,Ulla,Ghetto,N/A,Belarus,55.2248,29.2404,Exact
2,Uman',Ghetto,N/A,Ukraine,48.7500,30.2300,Exact
2,Unecha,Ghetto,N/A,Russia,52.8461,32.8267,Exact
2,Uniejów,Ghetto,N/A,Poland,51.9206,18.8209,Exact
2,Urech’e,Ghetto,N/A,Belarus,54.4503,27.3767,Exact
2,Urzędów,Ghetto,N/A,Poland,50.9931,22.1423,Exact
2,Uściług,Ghetto,N/A,Ukraine,50.8667,24.1500,Exact
2,Ushachi,Ghetto,N/A,Belarus,55.1833,28.6167,Exact
2,Ustrzyki Dolne,Ghetto,N/A,Ukraine,49.4333,22.5833,Exact
2,Usviaty,Ghetto,N/A,Russia,55.7433,30.7539,Exact
2,Utena,Ghetto,N/A,Lithuania,55.5000,25.6000,Exact
2,Uvarovichi,Ghetto,N/A,Belarus,52.6000,30.7333,Exact
